0,1
107.0,222.0
175.0,227.0
180.0,220.0
163.0,218.0
115.0,242.0
173.0,225.0
183.0,227.0
57.0,271.0
140.0,232.0
98.0,238.0
186.0,231.0
177.0,224.0
190.0,232.0
107.0,221.0
102.0,237.0
176.0,221.0
164.0,229.0
179.0,223.0
185.0,232.0
133.0,228.0
186.0,239.0
165.0,233.0
182.0,233.0
190.0,233.0
166.0,230.0
180.0,224.0
159.0,215.0
186.0,234.0
108.0,222.0
159.0,230.0
145.0,221.0
99.0,237.0
151.0,240.0
128.0,235.0
108.0,217.0
173.0,224.0
183.0,233.0
131.0,227.0
186.0,231.0
146.0,239.0
178.0,224.0
178.0,231.0
157.0,227.0
155.0,219.0
171.0,218.0
171.0,224.0
187.0,231.0
111.0,251.0
132.0,230.0
185.0,232.0
175.0,228.0
150.0,221.0
155.0,234.0
150.0,239.0
156.0,232.0
131.0,243.0
156.0,212.0
191.0,231.0
159.0,224.0
181.0,222.0
156.0,232.0
99.0,231.0
173.0,227.0
167.0,224.0
153.0,240.0
150.0,239.0
155.0,269.0
175.0,228.0
106.0,223.0
176.0,230.0
186.0,166.0
103.0,251.0
188.0,231.0
163.0,218.0
154.0,217.0
147.0,210.0
177.0,232.0
221.0,239.0
114.0,221.0
163.0,227.0
157.0,219.0
186.0,229.0
155.0,211.0
129.0,232.0
155.0,233.0
147.0,239.0
151.0,218.0
152.0,217.0
147.0,231.0
161.0,181.0
106.0,218.0
189.0,230.0
150.0,220.0
176.0,220.0
110.0,218.0
178.0,231.0
159.0,221.0
174.0,227.0
186.0,232.0
165.0,225.0
166.0,230.0
131.0,213.0
36.0,276.0
139.0,193.0
172.0,230.0
134.0,243.0
164.0,224.0
176.0,223.0
123.0,239.0
147.0,225.0
178.0,219.0
134.0,199.0
240.0,151.0
191.0,235.0
172.0,225.0
105.0,237.0
166.0,227.0
175.0,224.0
106.0,218.0
191.0,231.0
158.0,229.0
160.0,222.0
180.0,226.0
160.0,239.0
106.0,218.0
148.0,241.0
185.0,232.0
175.0,225.0
159.0,236.0
102.0,239.0
192.0,234.0
188.0,230.0
183.0,235.0
186.0,229.0
165.0,227.0
157.0,210.0
164.0,212.0
171.0,223.0
214.0,288.0
196.0,236.0
175.0,228.0
205.0,189.0
133.0,193.0
101.0,240.0
151.0,231.0
180.0,226.0
172.0,230.0
134.0,240.0
182.0,234.0
152.0,236.0
101.0,241.0
188.0,190.0
129.0,246.0
154.0,219.0
178.0,228.0
158.0,227.0
112.0,247.0
182.0,235.0
166.0,232.0
106.0,225.0
191.0,240.0
173.0,229.0
160.0,216.0
106.0,220.0
161.0,222.0
169.0,225.0
158.0,210.0
183.0,227.0
147.0,186.0
97.0,232.0
173.0,225.0
149.0,219.0
186.0,189.0
135.0,226.0
174.0,226.0
184.0,228.0
178.0,224.0
158.0,232.0
140.0,223.0
185.0,229.0
167.0,226.0
155.0,231.0
173.0,203.0
172.0,219.0
166.0,218.0
179.0,226.0
163.0,229.0
176.0,234.0
108.0,217.0
163.0,215.0
112.0,230.0
174.0,237.0
170.0,225.0
175.0,228.0
186.0,237.0
145.0,223.0
181.0,223.0
164.0,213.0
158.0,223.0
150.0,235.0
174.0,223.0
151.0,222.0
171.0,230.0
186.0,229.0
190.0,232.0
190.0,232.0
158.0,239.0
137.0,213.0
122.0,247.0
181.0,228.0
175.0,215.0
105.0,221.0
186.0,229.0
152.0,219.0
166.0,239.0
145.0,220.0
152.0,223.0
186.0,232.0
156.0,213.0
120.0,214.0
122.0,215.0
177.0,226.0
176.0,227.0
161.0,234.0
142.0,204.0
177.0,224.0
185.0,229.0
190.0,195.0
157.0,226.0
182.0,227.0
162.0,238.0
108.0,222.0
190.0,230.0
167.0,226.0
183.0,227.0
187.0,233.0
172.0,228.0
101.0,226.0
181.0,226.0
153.0,238.0
158.0,229.0
161.0,181.0
123.0,228.0
184.0,227.0
169.0,225.0
177.0,155.0
132.0,231.0
153.0,224.0
98.0,237.0
157.0,211.0
155.0,228.0
172.0,230.0
173.0,213.0
167.0,226.0
185.0,230.0
181.0,232.0
184.0,228.0
130.0,250.0
133.0,191.0
107.0,226.0
163.0,225.0
152.0,236.0
121.0,234.0
102.0,224.0
137.0,244.0
181.0,225.0
161.0,219.0
177.0,228.0
182.0,227.0
165.0,227.0
148.0,233.0
157.0,227.0
173.0,229.0
176.0,224.0
174.0,171.0
114.0,235.0
161.0,226.0
157.0,234.0
137.0,229.0
183.0,227.0
161.0,220.0
189.0,234.0
149.0,223.0
101.0,240.0
173.0,225.0
172.0,208.0
166.0,222.0
183.0,227.0
45.0,263.0
155.0,219.0
188.0,231.0
103.0,220.0
134.0,224.0
190.0,230.0
120.0,228.0
140.0,228.0
130.0,220.0
171.0,222.0
181.0,233.0
183.0,225.0
122.0,230.0
172.0,228.0
185.0,231.0
169.0,230.0
182.0,225.0
190.0,231.0
190.0,232.0
120.0,224.0
136.0,194.0
143.0,187.0
183.0,232.0
107.0,254.0
182.0,226.0
181.0,226.0
185.0,228.0
151.0,219.0
166.0,219.0
146.0,228.0
156.0,235.0
171.0,208.0
131.0,227.0
183.0,226.0
180.0,219.0
168.0,230.0
171.0,220.0
189.0,230.0
118.0,245.0
160.0,234.0
130.0,230.0
172.0,230.0
132.0,211.0
187.0,230.0
181.0,231.0
103.0,228.0
185.0,230.0
181.0,193.0
102.0,225.0
131.0,227.0
186.0,234.0
165.0,227.0
168.0,218.0
170.0,224.0
168.0,229.0
190.0,192.0
154.0,231.0
187.0,192.0
185.0,167.0
118.0,240.0
165.0,234.0
185.0,229.0
147.0,234.0
182.0,237.0
184.0,227.0
169.0,223.0
168.0,236.0
116.0,247.0
172.0,235.0
174.0,227.0
120.0,238.0
106.0,221.0
146.0,214.0
168.0,215.0
161.0,237.0
127.0,261.0
167.0,216.0
161.0,235.0
179.0,225.0
118.0,242.0
190.0,234.0
119.0,216.0
159.0,233.0
164.0,231.0
137.0,193.0
172.0,217.0
145.0,235.0
172.0,229.0
153.0,232.0
156.0,213.0
180.0,226.0
172.0,234.0
179.0,229.0
98.0,231.0
156.0,239.0
107.0,222.0
145.0,216.0
159.0,212.0
126.0,209.0
173.0,224.0
183.0,232.0
189.0,231.0
151.0,219.0
152.0,234.0
158.0,233.0
151.0,230.0
189.0,234.0
164.0,226.0
